czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-02-02 20:00:00+01:00,1952.205386827257,1981.0552013142903,0.5294259786605835,0.5313799977302551,0.015557575390363733,35.99761285675896,30.075546583599515,29.463431479665967,290.7299252488878,94.30390256457859,93.5355100886027,0.0,0.1023944192359017,93.5355100886027
2022-02-02 21:00:00+01:00,1952.5900022379558,1981.374858534071,0.529431203653415,0.5313799977302551,0.015920483732803,35.864947651757134,29.99551333533393,29.66179343276554,289.6495040808784,94.13237864600288,93.36265570746528,0.0,0.10165503588401609,93.36265570746528
2022-02-02 22:00:00+01:00,1952.4437261962892,1981.8315133666993,0.5294378536442915,0.5313799977302551,0.015137008713144395,35.824013523525664,29.963550293710497,29.630932520230612,291.29223631117077,94.39727404912313,93.62006724463569,0.0,0.10191958589065406,93.62006724463569
2022-02-02 23:00:00+01:00,1953.1992793443467,1981.8207692464193,0.5294259786605835,0.5313799977302551,0.014573992032350765,35.53115966902839,29.712088461452062,29.63521963066525,291.10082462734647,94.41198707580567,93.64135715484619,0.0,0.10160755254949133,93.64135715484619
2022-02-03 00:00:00+01:00,1953.669854804145,1981.844944390191,0.5304030179977417,0.5313799977302551,0.014668958701400293,35.7158056640625,29.84913232750363,29.794445086055333,291.0409960683187,94.40194123797947,93.63341070387098,0.0,0.10105131920220123,93.63341070387098
2022-02-03 01:00:00+01:00,1953.0102705213758,1981.4510498725044,0.5304030179977417,0.5313799977302551,0.01585943373127116,35.962899154027305,30.05913429843055,29.94359708097246,291.03159351772734,94.3950561396281,93.6241958448622,0.0,0.10069858586001727,93.6241958448622
2022-02-03 02:00:00+01:00,1953.128706665039,1981.6947618611653,0.5304030179977417,0.5313799977302551,0.01645975874633425,35.72638767772251,29.76560907098982,29.829457262357074,290.86907877604165,94.35529259999593,93.58921236250136,0.0,0.1003255025173227,93.58921236250136
2022-02-03 03:00:00+01:00,1954.5621627807618,1983.8976897176108,0.5302064531048138,0.5318259113033612,0.01722288376548224,35.656102116902666,30.920960983700223,29.58718347337511,262.07233385297985,90.52060719384087,89.76145985709296,0.0,0.10052221918892529,89.76145985709296
2022-02-03 04:00:00+01:00,1954.5829203626845,1984.6451866997613,0.5301589965820312,0.5318679809570312,0.0157135920609451,35.81110824161106,31.25531866338518,29.65702807214525,258.38600961473253,90.0490098338657,89.29611166212294,0.0,0.10066466919249958,89.29611166212294
2022-02-03 05:00:00+01:00,1954.037132059733,1984.2700955878363,0.5301589965820312,0.5318679809570312,0.015557575390363733,35.71292277124193,31.213333145247564,29.62667611334059,258.2457979414198,90.00672197765775,89.25235713534884,0.0,0.10053578585593237,89.25235713534884
2022-02-03 06:00:00+01:00,1953.043724907769,1983.9968358357748,0.5301589965820312,0.5318679809570312,0.015737333728207483,35.856519315507676,31.31042994764116,29.80759450859494,258.630250316196,90.08017971250746,89.32041303422716,0.0,0.10128195254132151,89.32041303422716
2022-02-03 07:00:00+01:00,1953.472052307129,1983.9106329684787,0.5301589965820312,0.5318679809570312,0.01710417542917033,35.57843958536784,31.081349658966065,29.34889148182339,258.88796302795413,90.13533575905694,89.37533484564887,0.0,0.10097670253366232,89.37533484564887
2022-02-03 08:00:00+01:00,1952.8456788126628,1983.2500710381403,0.5301589965820312,0.5318679809570312,0.01659881708315677,35.761101449330646,31.222178654670714,29.496629218525356,258.86504895528157,90.11961856630113,89.35664068857828,0.0,0.10049508585491114,89.35664068857828
